iter	Passed	Remaining
9080	15098	4853
9081	15100	4851
9082	15102	4850
9083	15104	4848
9084	15105	4846
9085	15107	4845
9086	15109	4843
9087	15111	4842
9088	15112	4840
9089	15114	4838
9090	15115	4836
9091	15133	4840
9092	15134	4838
9093	15136	4836
9094	15138	4835
9095	15139	4833
9096	15141	4831
9097	15142	4830
9098	15144	4828
9099	15147	4827
9100	15148	4825
9101	15150	4823
9102	15152	4822
9103	15154	4820
9104	15155	4818
9105	15157	4817
9106	15159	4815
9107	15160	4813
9108	15161	4812
9109	15163	4810
9110	15165	4808
9111	15166	4807
9112	15168	4805
9113	15169	4803
9114	15171	4801
9115	15172	4800
9116	15174	4798
9117	15175	4796
9118	15177	4794
9119	15178	4793
9120	15180	4791
9121	15182	4789
9122	15183	4788
9123	15185	4786
9124	15186	4784
9125	15188	4783
9126	15190	4781
9127	15192	4780
9128	15193	4778
9129	15196	4776
9130	15198	4775
9131	15200	4773
9132	15201	4772
9133	15203	4770
9134	15205	4768
9135	15206	4767
9136	15208	4765
9137	15210	4764
9138	15212	4762
9139	15213	4760
9140	15221	4760
9141	15223	4759
9142	15225	4757
9143	15227	4756
9144	15228	4754
9145	15230	4752
9146	15232	4750
9147	15233	4749
9148	15235	4747
9149	15237	4745
9150	15238	4744
9151	15240	4742
9152	15242	4741
9153	15244	4739
9154	15245	4737
9155	15247	4736
9156	15248	4734
9157	15250	4732
9158	15252	4730
9159	15253	4729
9160	15255	4727
9161	15256	4725
9162	15258	4724
9163	15260	4722
9164	15262	4721
9165	15264	4719
9166	15266	4718
9167	15268	4716
9168	15269	4714
9169	15271	4712
9170	15273	4711
9171	15274	4709
9172	15276	4708
9173	15278	4706
9174	15280	4704
9175	15282	4703
9176	15283	4701
9177	15284	4699
9178	15287	4698
9179	15288	4696
9180	15290	4694
9181	15291	4693
9182	15293	4691
9183	15294	4689
9184	15296	4688
9185	15297	4686
9186	15299	4684
9187	15300	4682
9188	15302	4681
9189	15304	4679
9190	15307	4678
9191	15308	4676
9192	15310	4674
9193	15312	4673
9194	15313	4671
9195	15315	4669
9196	15316	4668
9197	15318	4666
9198	15320	4664
9199	15321	4663
9200	15323	4661
9201	15324	4659
9202	15326	4658
9203	15328	4656
9204	15329	4654
9205	15331	4652
9206	15333	4651
9207	15334	4649
9208	15336	4647
9209	15337	4646
9210	15339	4644
9211	15340	4642
9212	15342	4641
9213	15343	4639
9214	15345	4637
9215	15346	4635
9216	15348	4634
9217	15349	4632
9218	15351	4630
9219	15353	4629
9220	15354	4627
9221	15356	4625
9222	15357	4624
9223	15359	4622
9224	15360	4620
9225	15362	4618
9226	15363	4617
9227	15365	4615
9228	15367	4613
9229	15368	4612
9230	15370	4610
9231	15371	4608
9232	15373	4607
9233	15374	4605
9234	15375	4603
9235	15377	4601
9236	15379	4600
9237	15381	4598
9238	15382	4596
9239	15384	4595
9240	15385	4593
9241	15387	4591
9242	15389	4590
9243	15390	4588
9244	15392	4586
9245	15393	4585
9246	15395	4583
9247	15397	4581
9248	15398	4580
9249	15400	4578
9250	15401	4576
9251	15403	4575
9252	15405	4573
9253	15406	4571
9254	15408	4569
9255	15409	4568
9256	15411	4566
9257	15412	4564
9258	15414	4563
9259	15416	4561
9260	15417	4559
9261	15419	4558
9262	15420	4556
9263	15422	4554
9264	15424	4553
9265	15425	4551
9266	15427	4549
9267	15428	4548
9268	15437	4548
9269	15439	4547
9270	15441	4545
9271	15443	4543
9272	15445	4542
9273	15447	4540
9274	15448	4538
9275	15450	4537
9276	15452	4535
9277	15453	4533
9278	15455	4532
9279	15456	4530
9280	15458	4528
9281	15460	4527
9282	15461	4525
9283	15463	4523
9284	15465	4522
9285	15466	4520
9286	15468	4518
9287	15469	4517
9288	15472	4515
9289	15475	4514
9290	15476	4512
9291	15478	4510
9292	15479	4509
9293	15481	4507
9294	15482	4505
9295	15484	4504
9296	15485	4502
9297	15487	4500
9298	15488	4498
9299	15490	4497
9300	15491	4495
9301	15493	4493
9302	15494	4492
9303	15496	4490
9304	15497	4488
9305	15499	4486
9306	15500	4485
9307	15502	4483
9308	15504	4481
9309	15506	4480
9310	15507	4478
9311	15509	4476
9312	15510	4475
9313	15512	4473
9314	15513	4471
9315	15515	4470
9316	15516	4468
9317	15518	4466
9318	15520	4465
9319	15522	4463
9320	15523	4461
9321	15525	4460
9322	15526	4458
9323	15528	4456
9324	15529	4454
9325	15531	4453
9326	15532	4451
9327	15551	4454
9328	15552	4452
9329	15554	4451
9330	15556	4449
9331	15557	4447
9332	15559	4446
9333	15560	4444
9334	15562	4442
9335	15563	4441
9336	15565	4439
9337	15567	4437
9338	15568	4436
9339	15570	4434
9340	15572	4432
9341	15573	4431
9342	15575	4429
9343	15576	4427
9344	15578	4425
9345	15579	4424
9346	15581	4422
9347	15583	4420
9348	15584	4419
9349	15586	4417
9350	15587	4415
9351	15589	4414
9352	15590	4412
9353	15592	4410
9354	15593	4408
9355	15595	4407
9356	15596	4405
9357	15598	4403
9358	15600	4402
9359	15601	4400
9360	15603	4398
9361	15604	4397
9362	15606	4395
9363	15607	4393
9364	15609	4391
9365	15611	4390
9366	15612	4388
9367	15614	4387
9368	15616	4385
9369	15618	4383
9370	15620	4382
9371	15622	4380
9372	15623	4378
9373	15625	4377
9374	15626	4375
9375	15628	4373
9376	15630	4372
9377	15631	4370
9378	15633	4368
9379	15634	4367
9380	15636	4365
9381	15637	4363
9382	15639	4361
9383	15640	4360
9384	15642	4358
9385	15643	4356
9386	15645	4355
9387	15647	4353
9388	15648	4351
9389	15650	4350
9390	15651	4348
9391	15653	4346
9392	15654	4344
9393	15656	4343
9394	15657	4341
9395	15659	4339
9396	15661	4338
9397	15662	4336
9398	15664	4334
9399	15665	4333
9400	15667	4331
9401	15668	4329
9402	15670	4327
9403	15671	4326
9404	15673	4324
9405	15674	4322
9406	15676	4321
9407	15678	4319
9408	15679	4317
9409	15681	4316
9410	15682	4314
9411	15684	4312
9412	15686	4311
9413	15687	4309
9414	15689	4307
9415	15691	4306
9416	15692	4304
9417	15694	4302
9418	15695	4300
9419	15697	4299
9420	15698	4297
9421	15700	4295
9422	15701	4294
9423	15703	4292
9424	15704	4290
9425	15706	4289
9426	15708	4287
9427	15709	4285
9428	15711	4283
9429	15712	4282
9430	15714	4280
9431	15715	4278
9432	15717	4277
9433	15718	4275
9434	15720	4273
9435	15722	4272
9436	15723	4270
9437	15725	4268
9438	15726	4267
9439	15728	4265
9440	15729	4263
9441	15731	4261
9442	15732	4260
9443	15734	4258
9444	15735	4256
9445	15737	4254
9446	15738	4253
9447	15740	4251
9448	15742	4249
9449	15743	4248
9450	15745	4246
9451	15746	4244
9452	15748	4243
9453	15749	4241
9454	15751	4239
9455	15752	4238
9456	15754	4236
9457	15756	4234
9458	15758	4233
9459	15759	4231
9460	15761	4229
9461	15762	4228
9462	15764	4226
9463	15765	4224
9464	15767	4222
9465	15769	4221
9466	15770	4219
9467	15772	4217
9468	15773	4216
9469	15775	4214
9470	15777	4212
9471	15778	4211
9472	15780	4209
9473	15781	4207
9474	15783	4206
9475	15785	4204
9476	15786	4202
9477	15788	4201
9478	15790	4199
9479	15791	4197
9480	15793	4196
9481	15794	4194
9482	15796	4192
9483	15797	4190
9484	15799	4189
9485	15801	4187
9486	15802	4185
9487	15804	4184
9488	15806	4182
9489	15808	4181
9490	15809	4179
9491	15811	4177
9492	15812	4176
9493	15814	4174
9494	15816	4172
9495	15817	4170
9496	15819	4169
9497	15820	4167
9498	15822	4165
9499	15823	4164
9500	15825	4162
9501	15826	4160
9502	15828	4159
9503	15830	4157
9504	15832	4155
9505	15833	4154
9506	15835	4152
9507	15836	4150
9508	15838	4149
9509	15839	4147
9510	15841	4145
9511	15842	4143
9512	15844	4142
9513	15846	4140
9514	15848	4139
9515	15849	4137
9516	15851	4135
9517	15852	4133
9518	15854	4132
9519	15855	4130
9520	15857	4128
9521	15858	4127
9522	15860	4125
9523	15879	4128
9524	15881	4126
9525	15882	4124
9526	15884	4123
9527	15885	4121
9528	15887	4119
9529	15888	4118
9530	15890	4116
9531	15891	4114
9532	15893	4113
9533	15895	4111
9534	15897	4109
9535	15898	4108
9536	15900	4106
9537	15901	4104
9538	15903	4102
9539	15904	4101
9540	15906	4099
9541	15907	4097
9542	15910	4096
9543	15911	4094
9544	15913	4092
9545	15914	4091
9546	15916	4089
9547	15917	4087
9548	15919	4086
9549	15920	4084
9550	15922	4082
9551	15923	4080
9552	15925	4079
9553	15927	4077
9554	15928	4075
9555	15930	4074
9556	15931	4072
9557	15933	4070
9558	15934	4069
9559	15936	4067
9560	15937	4065
9561	15939	4064
9562	15941	4062
9563	15942	4060
9564	15944	4059
9565	15945	4057
9566	15947	4055
9567	15948	4053
9568	15950	4052
9569	15951	4050
9570	15953	4048
9571	15954	4047
9572	15956	4045
9573	15958	4043
9574	15959	4042
9575	15961	4040
9576	15963	4038
9577	15964	4037
9578	15966	4035
9579	15967	4033
9580	15969	4031
9581	15970	4030
9582	15972	4028
9583	15974	4026
9584	15976	4025
9585	15977	4023
9586	15979	4021
9587	15980	4020
9588	15982	4018
9589	15983	4016
9590	15985	4015
9591	15987	4013
9592	15989	4011
9593	15990	4010
9594	15991	4008
9595	15993	4006
9596	15994	4004
9597	15996	4003
9598	15997	4001
9599	15999	3999
9600	16000	3998
9601	16002	3996
9602	16004	3994
9603	16005	3993
9604	16007	3991
9605	16008	3989
9606	16010	3988
9607	16011	3986
9608	16013	3984
9609	16014	3982
9610	16015	3981
9611	16017	3979
9612	16019	3977
9613	16021	3976
9614	16022	3974
9615	16024	3972
9616	16025	3970
9617	16026	3969
9618	16028	3967
9619	16029	3965
9620	16031	3964
9621	16033	3962
9622	16035	3960
9623	16036	3959
9624	16038	3957
9625	16039	3955
9626	16041	3954
9627	16042	3952
9628	16044	3950
9629	16045	3948
9630	16046	3947
9631	16048	3945
9632	16050	3943
9633	16052	3942
9634	16053	3940
9635	16055	3938
9636	16056	3937
9637	16058	3935
9638	16059	3933
9639	16061	3932
9640	16062	3930
9641	16064	3928
9642	16066	3927
9643	16068	3925
9644	16069	3923
9645	16071	3921
9646	16072	3920
9647	16074	3918
9648	16075	3916
9649	16077	3915
9650	16078	3913
9651	16080	3911
9652	16082	3910
9653	16083	3908
9654	16085	3906
9655	16086	3905
9656	16088	3903
9657	16089	3901
9658	16091	3899
9659	16092	3898
9660	16094	3896
9661	16096	3894
9662	16097	3893
9663	16099	3891
9664	16100	3889
9665	16102	3888
9666	16103	3886
9667	16105	3884
9668	16106	3882
9669	16108	3881
9670	16109	3879
9671	16111	3878
9672	16113	3876
9673	16114	3874
9674	16116	3872
9675	16117	3871
9676	16118	3869
9677	16120	3867
9678	16121	3865
9679	16123	3864
9680	16124	3862
9681	16126	3860
9682	16128	3859
9683	16129	3857
9684	16131	3855
9685	16132	3854
9686	16134	3852
9687	16135	3850
9688	16137	3849
9689	16139	3847
9690	16140	3845
9691	16142	3844
9692	16144	3842
9693	16146	3840
9694	16147	3839
9695	16150	3837
9696	16151	3835
9697	16153	3834
9698	16154	3832
9699	16156	3830
9700	16158	3829
9701	16160	3827
9702	16161	3825
9703	16163	3824
9704	16164	3822
9705	16166	3820
9706	16167	3819
9707	16169	3817
9708	16170	3815
9709	16173	3814
9710	16174	3812
9711	16175	3810
9712	16177	3809
9713	16178	3807
9714	16180	3805
9715	16181	3803
9716	16183	3802
9717	16184	3800
9718	16186	3798
9719	16187	3797
9720	16189	3795
9721	16191	3793
9722	16192	3792
9723	16194	3790
9724	16195	3788
9725	16197	3786
9726	16198	3785
9727	16199	3783
9728	16201	3781
9729	16203	3780
9730	16204	3778
9731	16206	3776
9732	16207	3775
9733	16209	3773
9734	16210	3771
9735	16212	3770
9736	16213	3768
9737	16215	3766
9738	16216	3764
9739	16218	3763
9740	16220	3761
9741	16221	3759
9742	16223	3758
9743	16224	3756
9744	16226	3754
9745	16227	3753
9746	16229	3751
9747	16230	3749
9748	16232	3747
9749	16233	3746
9750	16235	3744
9751	16237	3742
9752	16238	3741
9753	16240	3739
9754	16241	3737
9755	16243	3736
9756	16244	3734
9757	16245	3732
9758	16247	3730
9759	16248	3729
9760	16250	3727
9761	16252	3725
9762	16253	3724
9763	16255	3722
9764	16256	3720
9765	16258	3719
9766	16259	3717
9767	16261	3715
9768	16262	3713
9769	16264	3712
9770	16266	3710
9771	16268	3709
9772	16269	3707
9773	16271	3705
9774	16272	3703
9775	16274	3702
9776	16275	3700
9777	16277	3698
9778	16278	3697
9779	16280	3695
9780	16282	3693
9781	16283	3692
9782	16285	3690
9783	16286	3688
9784	16288	3687
9785	16289	3685
9786	16291	3683
9787	16292	3682
9788	16294	3680
9789	16296	3678
9790	16298	3677
9791	16299	3675
9792	16301	3673
9793	16302	3672
9794	16304	3670
9795	16306	3668
9796	16307	3666
9797	16309	3665
9798	16311	3663
9799	16313	3662
9800	16315	3660
9801	16317	3659
9802	16319	3657
9803	16320	3655
9804	16322	3654
9805	16323	3652
9806	16325	3650
9807	16327	3649
9808	16329	3647
9809	16330	3645
9810	16332	3644
9811	16333	3642
9812	16335	3640
9813	16336	3638
9814	16338	3637
9815	16339	3635
9816	16341	3633
9817	16343	3632
9818	16344	3630
9819	16346	3628
9820	16348	3627
9821	16349	3625
9822	16350	3623
9823	16352	3622
9824	16353	3620
9825	16355	3618
9826	16356	3616
9827	16358	3615
9828	16360	3613
9829	16361	3611
9830	16363	3610
9831	16364	3608
9832	16366	3606
9833	16367	3605
9834	16369	3603
9835	16370	3601
9836	16372	3599
9837	16374	3598
9838	16375	3596
9839	16377	3594
9840	16378	3593
9841	16379	3591
9842	16381	3589
9843	16382	3588
9844	16384	3586
9845	16385	3584
9846	16387	3582
9847	16388	3581
9848	16390	3579
9849	16392	3577
9850	16393	3576
9851	16394	3574
9852	16396	3572
9853	16398	3571
9854	16400	3569
9855	16402	3568
9856	16404	3566
9857	16406	3564
9858	16407	3563
9859	16409	3561
9860	16410	3559
9861	16412	3558
9862	16413	3556
9863	16415	3554
9864	16416	3552
9865	16418	3551
9866	16420	3549
9867	16421	3547
9868	16423	3546
9869	16424	3544
9870	16426	3542
9871	16427	3541
9872	16429	3539
9873	16430	3537
9874	16432	3536
9875	16434	3534
9876	16436	3532
9877	16437	3531
9878	16439	3529
9879	16440	3527
9880	16442	3526
9881	16443	3524
9882	16445	3522
9883	16446	3520
9884	16448	3519
9885	16449	3517
9886	16451	3515
9887	16453	3514
9888	16454	3512
9889	16456	3510
9890	16457	3509
9891	16459	3507
9892	16460	3505
9893	16462	3504
9894	16463	3502
9895	16465	3500
9896	16467	3499
9897	16469	3497
9898	16470	3495
9899	16471	3494
9900	16473	3492
9901	16474	3490
9902	16476	3488
9903	16477	3487
9904	16479	3485
9905	16481	3484
9906	16483	3482
9907	16485	3480
9908	16487	3479
9909	16488	3477
9910	16490	3475
9911	16492	3474
9912	16494	3472
9913	16495	3470
9914	16497	3469
9915	16499	3467
9916	16500	3465
9917	16502	3464
9918	16503	3462
9919	16505	3460
9920	16506	3459
9921	16508	3457
9922	16509	3455
9923	16511	3454
9924	16513	3452
9925	16515	3450
9926	16516	3449
9927	16517	3447
9928	16519	3445
9929	16520	3443
9930	16522	3442
9931	16523	3440
9932	16525	3438
9933	16526	3437
9934	16528	3435
9935	16530	3433
9936	16531	3432
9937	16533	3430
9938	16534	3428
9939	16536	3427
9940	16537	3425
9941	16539	3423
9942	16540	3421
9943	16542	3420
9944	16544	3418
9945	16546	3417
9946	16547	3415
9947	16549	3413
9948	16550	3411
9949	16552	3410
9950	16553	3408
9951	16555	3406
9952	16556	3405
9953	16557	3403
9954	16560	3401
9955	16561	3400
9956	16563	3398
9957	16564	3396
9958	16566	3395
9959	16567	3393
9960	16569	3391
9961	16570	3390
9962	16572	3388
9963	16573	3386
9964	16575	3384
9965	16577	3383
9966	16578	3381
9967	16580	3379
9968	16581	3378
9969	16583	3376
9970	16584	3374
9971	16586	3373
9972	16587	3371
9973	16589	3369
9974	16590	3368
9975	16592	3366
9976	16594	3364
9977	16595	3362
9978	16596	3361
9979	16598	3359
9980	16599	3357
9981	16601	3356
9982	16602	3354
9983	16604	3352
9984	16606	3351
9985	16608	3349
9986	16609	3347
9987	16610	3346
9988	16612	3344
9989	16613	3342
9990	16615	3341
9991	16616	3339
9992	16618	3337
9993	16619	3335
9994	16621	3334
9995	16623	3332
9996	16624	3330
9997	16626	3329
9998	16627	3327
9999	16629	3325
10000	16630	3324
10001	16632	3322
10002	16633	3320
10003	16635	3319
10004	16636	3317
10005	16638	3315
10006	16639	3313
10007	16641	3312
10008	16642	3310
10009	16644	3308
10010	16645	3307
10011	16647	3305
10012	16648	3303
10013	16649	3302
10014	16651	3300
10015	16653	3298
10016	16654	3297
10017	16656	3295
10018	16658	3293
10019	16659	3292
10020	16661	3290
10021	16662	3288
10022	16664	3286
10023	16665	3285
10024	16667	3283
10025	16669	3282
10026	16671	3280
10027	16672	3278
10028	16674	3277
10029	16676	3275
10030	16678	3273
10031	16679	3272
10032	16680	3270
10033	16682	3268
10034	16684	3267
10035	16686	3265
10036	16687	3263
10037	16689	3262
10038	16690	3260
10039	16692	3258
10040	16694	3257
10041	16695	3255
10042	16697	3253
10043	16699	3252
10044	16700	3250
10045	16702	3248
10046	16703	3246
10047	16705	3245
10048	16706	3243
10049	16707	3241
10050	16709	3240
10051	16710	3238
10052	16712	3236
10053	16714	3235
10054	16715	3233
10055	16717	3231
10056	16718	3230
10057	16720	3228
10058	16721	3226
10059	16723	3224
10060	16724	3223
10061	16726	3221
10062	16727	3219
10063	16729	3218
10064	16731	3216
10065	16732	3214
10066	16734	3213
10067	16735	3211
10068	16737	3209
10069	16738	3208
10070	16740	3206
10071	16741	3204
10072	16743	3203
10073	16744	3201
10074	16746	3199
10075	16748	3198
10076	16749	3196
10077	16751	3194
10078	16752	3192
10079	16754	3191
10080	16755	3189
10081	16757	3187
10082	16758	3186
10083	16760	3184
10084	16762	3182
10085	16763	3181
10086	16765	3179
10087	16766	3177
10088	16768	3176
10089	16769	3174
10090	16771	3172
10091	16772	3171
10092	16774	3169
10093	16776	3167
10094	16777	3166
10095	16779	3164
10096	16780	3162
10097	16782	3161
10098	16783	3159
10099	16785	3157
10100	16786	3155
10101	16788	3154
10102	16789	3152
10103	16791	3150
10104	16793	3149
10105	16794	3147
10106	16796	3145
10107	16797	3144
10108	16799	3142
10109	16800	3140
10110	16802	3139
10111	16803	3137
10112	16805	3135
10113	16806	3134
10114	16808	3132
10115	16809	3130
10116	16811	3128
10117	16812	3127
10118	16814	3125
10119	16815	3123
10120	16817	3122
10121	16818	3120
10122	16820	3118
10123	16821	3117
10124	16823	3115
10125	16825	3113
10126	16827	3112
10127	16828	3110
10128	16830	3108
10129	16832	3107
10130	16833	3105
10131	16834	3103
10132	16836	3102
10133	16838	3100
10134	16840	3098
10135	16841	3097
10136	16843	3095
10137	16845	3093
10138	16847	3092
10139	16848	3090
10140	16850	3088
10141	16851	3087
10142	16854	3085
10143	16855	3083
10144	16857	3082
10145	16858	3080
10146	16859	3078
10147	16861	3077
10148	16862	3075
10149	16864	3073
10150	16865	3072
10151	16867	3070
10152	16869	3068
10153	16871	3067
10154	16872	3065
10155	16874	3063
10156	16875	3062
10157	16877	3060
10158	16878	3058
10159	16880	3057
10160	16881	3055
10161	16882	3053
10162	16884	3051
10163	16886	3050
10164	16887	3048
10165	16889	3046
10166	16890	3045
10167	16892	3043
10168	16893	3041
10169	16895	3040
10170	16896	3038
10171	16898	3036
10172	16900	3035
10173	16902	3033
10174	16903	3031
10175	16905	3030
10176	16906	3028
10177	16908	3026
10178	16909	3025
10179	16911	3023
10180	16912	3021
10181	16914	3020
10182	16916	3018
10183	16917	3016
10184	16919	3015
10185	16920	3013
10186	16922	3011
10187	16923	3010
10188	16925	3008
10189	16926	3006
10190	16928	3004
10191	16929	3003
10192	16931	3001
10193	16933	2999
10194	16934	2998
10195	16936	2996
10196	16937	2994
10197	16939	2993
10198	16940	2991
10199	16942	2989
10200	16943	2988
10201	16945	2986
10202	16947	2984
10203	16949	2983
10204	16950	2981
10205	16952	2979
10206	16953	2978
10207	16955	2976
10208	16956	2974
10209	16958	2973
10210	16959	2971
10211	16961	2969
10212	16963	2968
10213	16964	2966
10214	16965	2964
10215	16967	2962
10216	16968	2961
10217	16970	2959
10218	16971	2957
10219	16973	2956
10220	16974	2954
10221	16976	2952
10222	16978	2951
10223	16979	2949
10224	16981	2947
10225	16982	2946
10226	16984	2944
10227	16985	2942
10228	16987	2941
10229	16988	2939
10230	16990	2937
10231	16991	2936
10232	16993	2934
10233	16995	2932
10234	16996	2931
10235	16998	2929
10236	16999	2927
10237	17001	2925
10238	17002	2924
10239	17004	2922
10240	17005	2920
10241	17007	2919
10242	17009	2917
10243	17011	2915
10244	17012	2914
10245	17014	2912
10246	17016	2911
10247	17017	2909
10248	17019	2907
10249	17020	2906
10250	17022	2904
10251	17024	2902
10252	17026	2901
10253	17027	2899
10254	17029	2897
10255	17030	2895
10256	17032	2894
10257	17033	2892
10258	17035	2890
10259	17036	2889
10260	17037	2887
10261	17040	2885
10262	17041	2884
10263	17043	2882
10264	17044	2880
10265	17046	2879
10266	17047	2877
10267	17049	2875
10268	17050	2874
10269	17052	2872
10270	17053	2870
10271	17055	2869
10272	17057	2867
10273	17058	2865
10274	17060	2864
10275	17061	2862
10276	17063	2860
10277	17065	2859
10278	17066	2857
10279	17068	2855
10280	17070	2854
10281	17071	2852
10282	17073	2850
10283	17074	2849
10284	17076	2847
10285	17077	2845
10286	17079	2844
10287	17080	2842
10288	17082	2840
10289	17083	2839
10290	17085	2837
10291	17087	2835
10292	17088	2834
10293	17090	2832
10294	17091	2830
10295	17093	2828
10296	17094	2827
10297	17096	2825
10298	17097	2823
10299	17099	2822
10300	17101	2820
10301	17102	2818
10302	17104	2817
10303	17105	2815
10304	17107	2813
10305	17108	2812
10306	17110	2810
10307	17111	2808
10308	17113	2807
10309	17114	2805
10310	17116	2803
10311	17117	2802
10312	17119	2800
10313	17121	2798
10314	17122	2797
10315	17123	2795
10316	17125	2793
10317	17126	2791
10318	17128	2790
10319	17129	2788
10320	17131	2786
10321	17133	2785
10322	17134	2783
10323	17135	2781
10324	17137	2780
10325	17138	2778
10326	17140	2776
10327	17141	2775
10328	17143	2773
10329	17144	2771
10330	17146	2770
10331	17148	2768
10332	17149	2766
10333	17151	2765
10334	17152	2763
10335	17154	2761
10336	17155	2759
10337	17157	2758
10338	17158	2756
10339	17160	2754
10340	17161	2753
10341	17163	2751
10342	17164	2749
10343	17166	2748
10344	17167	2746
10345	17169	2744
10346	17170	2743
10347	17172	2741
10348	17173	2739
10349	17175	2738
10350	17177	2736
10351	17178	2734
10352	17180	2733
10353	17182	2731
10354	17184	2729
10355	17185	2728
10356	17188	2726
10357	17189	2725
10358	17191	2723
10359	17192	2721
10360	17194	2720
10361	17196	2718
10362	17197	2716
10363	17199	2714
10364	17200	2713
10365	17202	2711
10366	17203	2709
10367	17205	2708
10368	17206	2706
10369	17208	2704
10370	17209	2703
10371	17211	2701
10372	17212	2699
10373	17214	2698
10374	17215	2696
10375	17217	2694
10376	17218	2693
10377	17220	2691
10378	17221	2689
10379	17223	2688
10380	17224	2686
10381	17226	2684
10382	17228	2683
10383	17229	2681
10384	17231	2679
10385	17232	2677
10386	17234	2676
10387	17235	2674
10388	17237	2672
10389	17238	2671
10390	17240	2669
10391	17241	2667
10392	17243	2666
10393	17244	2664
10394	17246	2662
10395	17247	2661
10396	17248	2659
10397	17250	2657
10398	17251	2656
10399	17253	2654
10400	17254	2652
10401	17256	2651
10402	17257	2649
10403	17259	2647
10404	17260	2645
10405	17262	2644
10406	17263	2642
10407	17265	2640
10408	17266	2639
10409	17268	2637
10410	17269	2635
10411	17271	2634
10412	17272	2632
10413	17274	2630
10414	17275	2629
10415	17277	2627
10416	17278	2625
10417	17280	2624
10418	17282	2622
10419	17283	2620
10420	17285	2619
10421	17286	2617
10422	17288	2615
10423	17289	2614
10424	17291	2612
10425	17292	2610
10426	17294	2609
10427	17295	2607
10428	17297	2605
10429	17298	2603
10430	17300	2602
10431	17301	2600
10432	17303	2598
10433	17304	2597
10434	17306	2595
10435	17307	2593
10436	17309	2592
10437	17310	2590
10438	17312	2588
10439	17313	2587
10440	17315	2585
10441	17316	2583
10442	17318	2582
10443	17320	2580
10444	17321	2578
10445	17323	2577
10446	17324	2575
10447	17325	2573
10448	17327	2572
10449	17329	2570
10450	17330	2568
10451	17332	2567
10452	17334	2565
10453	17335	2563
10454	17337	2562
10455	17338	2560
10456	17340	2558
10457	17342	2557
10458	17345	2555
10459	17346	2553
10460	17348	2552
10461	17349	2550
10462	17351	2548
10463	17353	2547
10464	17354	2545
10465	17355	2543
10466	17358	2542
10467	17359	2540
10468	17361	2538
10469	17363	2537
10470	17364	2535
10471	17366	2533
10472	17368	2532
10473	17370	2530
10474	17372	2529
10475	17373	2527
10476	17375	2525
10477	17376	2524
10478	17378	2522
10479	17379	2520
10480	17381	2519
10481	17383	2517
10482	17384	2515
10483	17386	2514
10484	17387	2512
10485	17389	2510
10486	17391	2509
10487	17392	2507
10488	17393	2505
10489	17395	2504
10490	17397	2502
10491	17399	2500
10492	17400	2499
10493	17402	2497
10494	17403	2495
10495	17405	2494
10496	17406	2492
10497	17408	2490
10498	17409	2488
10499	17411	2487
10500	17413	2485
10501	17414	2484
10502	17416	2482
10503	17417	2480
10504	17419	2478
10505	17420	2477
10506	17422	2475
10507	17423	2473
10508	17425	2472
10509	17427	2470
10510	17428	2468
10511	17430	2467
10512	17431	2465
10513	17433	2463
10514	17434	2462
10515	17436	2460
10516	17437	2458
10517	17439	2457
10518	17440	2455
10519	17442	2453
10520	17444	2452
10521	17445	2450
10522	17447	2448
10523	17448	2447
10524	17450	2445
10525	17451	2443
10526	17453	2442
10527	17454	2440
10528	17456	2438
10529	17458	2437
10530	17459	2435
10531	17461	2433
10532	17463	2432
10533	17464	2430
10534	17466	2428
10535	17467	2427
10536	17468	2425
10537	17470	2423
10538	17471	2422
10539	17473	2420
10540	17475	2418
10541	17477	2417
10542	17478	2415
10543	17480	2413
10544	17481	2412
10545	17483	2410
10546	17484	2408
10547	17486	2407
10548	17487	2405
10549	17489	2403
10550	17490	2402
10551	17492	2400
10552	17493	2398
10553	17495	2397
10554	17496	2395
10555	17498	2393
10556	17499	2392
10557	17501	2390
10558	17503	2388
10559	17504	2387
10560	17506	2385
10561	17508	2383
10562	17509	2382
10563	17510	2380
10564	17512	2378
10565	17514	2376
10566	17515	2375
10567	17516	2373
10568	17518	2371
10569	17520	2370
10570	17521	2368
10571	17523	2367
10572	17525	2365
10573	17527	2363
10574	17528	2362
10575	17530	2360
10576	17531	2358
10577	17532	2356
10578	17534	2355
10579	17536	2353
10580	17538	2352
10581	17539	2350
10582	17541	2348
10583	17543	2347
10584	17545	2345
10585	17546	2343
10586	17548	2342
10587	17550	2340
10588	17551	2338
10589	17553	2337
10590	17554	2335
10591	17556	2333
10592	17557	2332
10593	17559	2330
10594	17560	2328
10595	17562	2327
10596	17563	2325
10597	17565	2323
10598	17567	2322
10599	17568	2320
10600	17570	2318
10601	17571	2317
10602	17573	2315
10603	17574	2313
10604	17576	2312
10605	17577	2310
10606	17579	2308
10607	17580	2307
10608	17582	2305
10609	17584	2303
10610	17586	2302
10611	17587	2300
10612	17589	2298
10613	17590	2297
10614	17592	2295
10615	17593	2293
10616	17595	2292
10617	17597	2290
10618	17598	2288
10619	17600	2287
10620	17602	2285
10621	17603	2283
10622	17605	2282
10623	17606	2280
10624	17608	2278
10625	17609	2277
10626	17611	2275
10627	17613	2273
10628	17614	2272
10629	17616	2270
10630	17617	2268
10631	17619	2267
10632	17620	2265
10633	17622	2263
